name,link,tags
60 Seconds Rocket Science Free Download,http://oceanofgames.com/60-seconds-rocket-science-free-download/,"Action,Adventure,Indie"
Nystagmus Free Download,http://oceanofgames.com/nystagmus-free-download/,"Adventure,Indie"
TAPSONIC BOLD Free Download,http://oceanofgames.com/tapsonic-bold-free-download/,"Action,Indie"
Locomotion Free Download,http://oceanofgames.com/locomotion-free-download/,"Adventure,Casual,Indie,Simulation,Strategy"
Nether The Untold Chapter Free Download,http://oceanofgames.com/nether-the-untold-chapter-free-download/,"Adventure,Indie"
Ritual Crown of Horns Free Download,http://oceanofgames.com/ritual-crown-of-horns-free-download/,"Action,Casual,Racing"
Castlevania Anniversary Collection Free Download,http://oceanofgames.com/castlevania-anniversary-collection-free-download-ofgv-1170764/,"Casual,Indie"
Talisman Origins Free Download,http://oceanofgames.com/talisman-origins-free-download/,"Action,Adventure"
Talisman Digital Edition The Ancient Beasts Free Download,http://oceanofgames.com/talisman-digital-edition-the-ancient-beasts-free-download/,Action
Bubsy Paws on Fire Free Download,http://oceanofgames.com/bubsy-paws-on-fire-free-download/,"Action,Adventure,Racing,RPG,Simulation,Sports"
Dark Future Blood Red States Free Download,http://oceanofgames.com/dark-future-blood-red-states-free-download-ofgv-1169179/,"Indie,RPG,Strategy"
Deathbloom Chapter 1 Free Download,http://oceanofgames.com/deathbloom-chapter-1-free-download/,"Indie,RPG,Strategy"
Irony Curtain From Matryoshka with Love Free Download,http://oceanofgames.com/irony-curtain-from-matryoshka-with-love-free-download/,"Action,Adventure"
Spark the Electric Jester 2 Free Download,http://oceanofgames.com/spark-the-electric-jester-2-free-download/,"Indie,Strategy"
Surviving Mars Green Planet Free Download,http://oceanofgames.com/surviving-mars-green-planet-free-download/,"Action,Adventure,Casual,Indie"
Iron Marines Free Download,http://oceanofgames.com/iron-marines-free-download/,"Adventure,Indie"
Beraltors Free Download,http://oceanofgames.com/beraltors-free-download/,Action
Druidstone The Secret of the Menhir Forest Free Download,http://oceanofgames.com/druidstone-the-secret-of-the-menhir-forest-free-download/,"Simulation,Strategy"
Technosphere Reload Free Download,http://oceanofgames.com/technosphere-reload-free-download/,"Indie,Strategy"
Last Epoch Free Download,http://oceanofgames.com/last-epoch-free-download/,"Action,Adventure,Indie,RPG"
Horizon Chase Turbo One Year Anniversary Edition Free Download,http://oceanofgames.com/horizon-chase-turbo-one-year-anniversary-edition-free-download/,"Adventure,Indie,RPG,Strategy"
Dungeons 3 Famous Last Words Free Download,http://oceanofgames.com/dungeons-3-famous-last-words-free-download-ofgv-1222764/,"Adventure,Casual,Indie"
Xenon Racer Grand Alps Free Download,http://oceanofgames.com/xenon-racer-grand-alps-free-download/,"Action,Adventure,Indie,RPG"
INVITATION Free Download,http://oceanofgames.com/invitation-free-download/,"Action,Casual,Indie,Racing,Sports"
RAGE 2 Free Download,http://oceanofgames.com/rage-2-free-download-ofgv-1528974/,"Simulation,Strategy"
Dont Starve Hamlet Free Download,http://oceanofgames.com/dont-starve-hamlet-free-download/,"Action,Indie,Racing,Sports"
Sniper Elite V2 Remastered Free Download,http://oceanofgames.com/sniper-elite-v2-remastered-free-download/,"Action,Adventure,Indie"
A Plague Tale Innocence Free Download,http://oceanofgames.com/a-plague-tale-innocence-free-download/,Action
Light Fairytale Episode 1 Free Download,http://oceanofgames.com/light-fairytale-episode-1-free-download/,"Adventure,Indie,Simulation"
Peanut Free Download,http://oceanofgames.com/peanut-free-download/,Action
ReThink Evolved 3 Free Download,http://oceanofgames.com/rethink-evolved-3-free-download/,"Action,Adventure"
Thea 2 The Shattering Free Download,http://oceanofgames.com/thea-2-the-shattering-free-download/,"Action,Adventure,Indie,RPG,Simulation,Strategy"
AVARIAvs Free Download,http://oceanofgames.com/avariavs-free-download/,"Adventure,Casual,Indie"
ANDROMALIUS Free Download,http://oceanofgames.com/andromalius-free-download/,"Casual,Indie"
IMMURE Free Download,http://oceanofgames.com/immure-free-download/,"Indie,RPG,Strategy"
Draid Free Download,http://oceanofgames.com/draid-free-download/,"Indie,RPG,Strategy"
BL00 Free Download,http://oceanofgames.com/bl00-free-download/,"Indie,Simulation"
ASTRONEER v1.1 Free Download,http://oceanofgames.com/astroneer-v1-1-free-download/,"Adventure,Indie"
The Universim Burning Skies Free Download,http://oceanofgames.com/the-universim-burning-skies-free-download/,"Adventure,Indie"
Snakeybus Free Download,http://oceanofgames.com/snakeybus-free-download/,"Action,Adventure,Indie"
Diesel Brothers Truck Building Simulator Free Download,http://oceanofgames.com/diesel-brothers-truck-building-simulator-free-download-ofgv-1768476/,"Adventure,Indie"
Car Mechanic Simulator 2018 RAM Free Download,http://oceanofgames.com/car-mechanic-simulator-2018-ram-free-download/,"Indie,Simulation,Strategy"
A Hat In Time Nyakuza Metro Free Download,http://oceanofgames.com/a-hat-in-time-nyakuza-metro-free-download/,"Action,Casual,Indie"
Moot District Free Download,http://oceanofgames.com/moot-district-free-download/,Simulation
Swag and Sorcery Free Download,http://oceanofgames.com/swag-and-sorcery-free-download/,"Racing,Simulation"
Mashinky 5th Era Free Download,http://oceanofgames.com/mashinky-5th-era-free-download/,"Adventure,Indie"
Never Again Free Download,http://oceanofgames.com/never-again-free-download/,"Action,Adventure,Casual,Indie,Strategy"
Pax Nova Free Download,http://oceanofgames.com/pax-nova-free-download/,"Adventure,Indie,RPG,Simulation,Strategy"
Astrologaster Free Download,http://oceanofgames.com/astrologaster-free-download/,"Indie,Simulation,Strategy"
Yakuza Kiwami 2 Free Download,http://oceanofgames.com/yakuza-kiwami-2-free-download-ofgv-1649412/,"Adventure,Indie"
Never Let Me Awake Free Download,http://oceanofgames.com/never-let-me-awake-free-download/,"Indie,Strategy"
The Ritual Indie Horror Game Free Download,http://oceanofgames.com/the-ritual-indie-horror-game-free-download/,"Casual,Indie"
Brief Battles Free Download,http://oceanofgames.com/brief-battles-free-download/,"Action,Adventure,RPG"
The Subject v2.0 Free Download,http://oceanofgames.com/the-subject-v2-0-free-download/,"Action,Adventure,Indie"
Descenders 2019 Free Download,http://oceanofgames.com/descenders-2019-free-download/,"Action,Indie"
Dusty Raging Fist Free Download,http://oceanofgames.com/dusty-raging-fist-free-download/,"Action,Casual,Indie"
Immortal Unchained Storm Breaker Free Download,http://oceanofgames.com/immortal-unchained-storm-breaker-free-download/,"Adventure,Indie"
Assassins Creed IV Black Flag With all DLCs and Updates Free Download,http://oceanofgames.com/assassins-creed-iv-black-flag-with-all-dlcs-and-updates-free-download-ofgv-2817883/,"Action,Racing,Sports"
Planet Nomads Free Download,http://oceanofgames.com/planet-nomads-free-download/,"Action,Adventure,Indie"
Detective Di The Silk Rose Murders Free Download,http://oceanofgames.com/detective-di-the-silk-rose-murders-free-download/,"Action,Adventure,RPG"
Starters Orders 7 Free Download,http://oceanofgames.com/starters-orders-7-free-download/,"Action,Adventure"
Amortizer Off Road Free Download,http://oceanofgames.com/amortizer-off-road-free-download/,"Action,Adventure,Indie,Simulation"
Life Source Episode One Free Download,http://oceanofgames.com/life-source-episode-one-free-download/,"Adventure,Indie"
Hitchhiker Free Download,http://oceanofgames.com/hitchhiker-free-download/,"Simulation,Sports,Strategy"
Dawn of Man Spiritual Free Download,http://oceanofgames.com/dawn-of-man-spiritual-free-download/,"Casual,Indie,Racing,Simulation"
Saint Hazels Horsepital Free Download,http://oceanofgames.com/saint-hazels-horsepital-free-download/,Adventure
Demon Club Free Download,http://oceanofgames.com/demon-club-free-download/,"Casual,Indie,Simulation,Strategy"
Puyo Puyo Champions Free Download,http://oceanofgames.com/puyo-puyo-champions-free-download-ofgv-1559109/,"Indie,Simulation,Strategy"
Congo v2.0 Free Download,http://oceanofgames.com/congo-v2-0-free-download/,"Action,Indie"
Landinar Into the Void Free Download,http://oceanofgames.com/landinar-into-the-void-free-download/,"Action,Indie,RPG"
The Swords of Ditto Mormos Curse Free Download,http://oceanofgames.com/the-swords-of-ditto-mormos-curse-free-download/,Casual
Rise of Industry Free Download,http://oceanofgames.com/rise-of-industry-free-download/,"Action,Casual,Indie"
Dead In Vinland Norse Side Stories Free Download,http://oceanofgames.com/dead-in-vinland-norse-side-stories-free-download/,"Action,Adventure,Indie,RPG"
TheMemory Free Download,http://oceanofgames.com/thememory-free-download/,"Action,Adventure,Indie,RPG"
Cabelas Big Game Hunter Pro Hunts Free Download,http://oceanofgames.com/cabelas-big-game-hunter-pro-hunts-free-download/,"Indie,Simulation,Strategy"
Arma 3 Global Mobilization Cold War Germany Free Download,http://oceanofgames.com/arma-3-global-mobilization-cold-war-germany-free-download/,"Adventure,Indie,RPG,Simulation,Strategy"
MudRunner Old Timers Free Download,http://oceanofgames.com/mudrunner-old-timers-free-download/,"Adventure,Indie"
Ancient lands the Tsar awakening Free Download,http://oceanofgames.com/ancient-lands-the-tsar-awakening-free-download/,Racing
Fade to Silence Free Download,http://oceanofgames.com/fade-to-silence-free-download/,"Action,Simulation,Strategy"
MORDHAU Free Download,http://oceanofgames.com/mordhau-free-download/,Simulation
Fell Seal Arbiters Mark Free Download,http://oceanofgames.com/fell-seal-arbiters-mark-free-download/,"Adventure,Indie,Strategy"
UBOAT Free Download,http://oceanofgames.com/uboat-free-download/,RPG
Ultrawings Flat Free Download,http://oceanofgames.com/ultrawings-flat-free-download/,"Action,Indie"
Neverinth Free Download,http://oceanofgames.com/neverinth-free-download/,"Indie,RPG,Strategy"
Tales of the Neon Sea Free Download,http://oceanofgames.com/tales-of-the-neon-sea-free-download/,"Action,Indie,Simulation,Strategy"
Flan Free Download,http://oceanofgames.com/flan-free-download/,"Adventure,Simulation"
PC Building Simulator Razer Workshop Free Download,http://oceanofgames.com/pc-building-simulator-razer-workshop-free-download/,"Action,Indie"
Yuppie Psycho Free Download,http://oceanofgames.com/yuppie-psycho-free-download/,"Adventure,Indie"
AT SUNDOWN Shots in the Dark Free Download,http://oceanofgames.com/at-sundown-shots-in-the-dark-free-download/,"Action,Adventure,Casual,Indie"
Helldorado Free Download,http://oceanofgames.com/helldorado-free-download/,"Indie,Simulation"
Watch Dogs Repack Free Download,http://oceanofgames.com/watch-dogs-repack-free-download-ofgv-3795649/,"Adventure,Indie"
BalanCity Shanghai Free Download,http://oceanofgames.com/balancity-shanghai-free-download/,"Action,Casual,Indie"
Counter Strike Global Offensive Repack Free Download,http://oceanofgames.com/counter-strike-global-offensive-repack-free-download/,"Action,Adventure,Casual,Indie"
Middle Earth Shadow of War Repack Free Download,http://oceanofgames.com/middle-earth-shadow-of-war-repack-free-download-ofgv-1594193/,"Action,Adventure"
Euro Truck Simulator 2 v 1.34.0.25s Free Download,http://oceanofgames.com/euro-truck-simulator-2-v-1-34-0-25s-free-download/,"Casual,Indie,Simulation,Strategy"
Thomas Was Alone Free Download,http://oceanofgames.com/thomas-was-alone-free-download-ofgv-3705437/,Action
Brick Rigs v22.03.2018  Free Download,http://oceanofgames.com/brick-rigs-v22-03-2018-free-download/,Action
WWE 2K19 Digital Deluxe Edition Free Download,http://oceanofgames.com/wwe-2k19-digital-deluxe-edition-free-download-ofgv-1441577/,"Indie,Simulation"
Just Cause 4 Day One Edition Free Download,http://oceanofgames.com/just-cause-4-day-one-edition-free-download-ofgv-9432493/,"Adventure,Indie"
Fallout New Vegas Ultimate Edition Free Download,http://oceanofgames.com/fallout-new-vegas-ultimate-edition-free-download-ofgv-1660747/,Simulation
ARK Survival Evolved v278.54 Free Download,http://oceanofgames.com/ark-survival-evolved-v278-54-free-download/,"Arcade,Fighting"
This Is the Police 2 Free Download,http://oceanofgames.com/this-is-the-police-2-free-download-ofgv-1028946/,"Action,Adventure"
Production Line Car factory simulation v1.72 Free Download,http://oceanofgames.com/production-line-car-factory-simulation-v1-72-free-download/,"Action,RPG"
Middle Earth Shadow of Mordor Free Download,http://oceanofgames.com/middle-earth-shadow-of-mordor-free-download/,"Action,Adventure,Indie,RPG"
South Park The Fractured But Whole Free Download,http://oceanofgames.com/south-park-the-fractured-but-whole-free-download/,"Adventure,Indie,Strategy"
Wenjia Remake Free Download,http://oceanofgames.com/wenjia-remake-free-download/,"Indie,Simulation,Strategy"
Lorelai Free Download,http://oceanofgames.com/lorelai-free-download/,Action
Diacrisis Free Download,http://oceanofgames.com/diacrisis-free-download/,RPG
Signal Simulator Free Download,http://oceanofgames.com/signal-simulator-free-download/,"Adventure,Indie"
Ultra Savage Free Download,http://oceanofgames.com/ultra-savage-free-download/,Adventure
Revulsion Free Download,http://oceanofgames.com/revulsion-free-download/,"Action,Adventure,Indie"
Dark Devotion Free Download,http://oceanofgames.com/dark-devotion-free-download/,"Indie,Simulation"
Imperator Rome Free Download,http://oceanofgames.com/imperator-rome-free-download/,"Adventure,Casual,Indie,RPG"
Troubleshooter Free Download,http://oceanofgames.com/troubleshooter-free-download/,"Action,Indie"
Subnautica Below Zero Snowfox Free Download,http://oceanofgames.com/subnautica-below-zero-snowfox-free-download/,"Action,Adventure,Indie,RPG"
Gensokyo Defenders Plus Free Download,http://oceanofgames.com/gensokyo-defenders-plus-free-download/,"Simulation,Strategy"
Universe 24 Free Download,http://oceanofgames.com/universe-24-free-download/,"Casual,Indie,RPG,Strategy"
Grimshade v1.10 Free Download,http://oceanofgames.com/grimshade-v1-10-free-download/,"Adventure,Indie"
Reactivated Free Download,http://oceanofgames.com/reactivated-free-download/,"Action,Strategy"
Blackout Free Download,http://oceanofgames.com/blackout-free-download/,"Action,Indie"
Zombotron Free Download,http://oceanofgames.com/zombotron-free-download/,"Indie,RPG"
Outbreak Lost Hope Free Download,http://oceanofgames.com/outbreak-lost-hope-free-download/,"Action,Indie,Simulation"
Discharge Free Download,http://oceanofgames.com/discharge-free-download/,"Adventure,Indie"
Crying Is Not Enough Remastered Free Download,http://oceanofgames.com/crying-is-not-enough-remastered-free-download/,"Action,Adventure,Indie"
The Counterattack of Sacrifice Free Download,http://oceanofgames.com/the-counterattack-of-sacrifice-free-download/,"Action,Adventure,Indie,RPG"
Ape Out The Fair Play Free Download,http://oceanofgames.com/ape-out-the-fair-play-free-download/,"Action,Indie,Strategy"
Animallica Free Download,http://oceanofgames.com/animallica-free-download/,"Action,Adventure,Indie"
Geeksos Free Download,http://oceanofgames.com/geeksos-free-download/,"Adventure,Indie"
Courier Of The Crypts Free Download,http://oceanofgames.com/courier-of-the-crypts-free-download/,"Action,Indie"
World War Z PC Game Free Download,http://oceanofgames.com/world-war-z-pc-game-free-download/,"Action,Adventure,Indie,RPG,Simulation"
Staxel Free Download,http://oceanofgames.com/staxel-free-download/,"Action,Adventure,Indie,RPG"
Hovership Havoc Free Download,http://oceanofgames.com/hovership-havoc-free-download/,"Adventure,Indie"
Unrest Indigo Free Download,http://oceanofgames.com/unrest-indigo-free-download/,"Action,Adventure,Fighting,Horror,Shooting Games"
Code 7 A Story Driven Hacking Adventure EP 0 to 3 Free Download,http://oceanofgames.com/code-7-a-story-driven-hacking-adventure-ep-0-to-3-free-download/,"Indie,RPG,Simulation"
